id_orden,fecha_alta,ciudad,edad,balance,num_productos,miembro_act,tiene_tarjeta,churn
ORD-85713,2024/10/15,Monterrey  ,,30898.85546015392,1,1,SÍ,0
ORD-97263,2024-10-15,CDMX,86.0,23375.029372271256,2,1,no,0
ORD-70461,"Oct 15, 2024",CDMX,28.0,14193.783619502676,2,1,N/A,0
ORD-85418,2024/10/15,Bogot√±,73.0,35986.37059805067,2,0,SÍ,0
ORD-76672,"Oct 15, 2024",Medellín,68.0,24853.6608812759,1,0,si,1
ORD-44832,2024/10/15,Bogota,38.0,7267.257617723866,2,0,NO,0
ORD-41966,15/10/2024,Bogota,43.0,66283.6253088262,2,1,SÍ,0
ORD-82545,2024-10-15,Medellín,36.0,17023.403462875816,1,1,SÍ,0
ORD-22987,"Oct 15, 2024",Medell√edn,77.0,74598.06703576836,1,1,SÍ,0
ORD-47311,15/10/2024,Medellin,88.0,59851.79275283659,2,1,si,1
ORD-41575,"Oct 15, 2024",Bogotá,64.0,57358.529690459975,4,1,NO,0
ORD-73852,15/10/2024,Bogotá,88.0,91632.72615150228,2,1,NO,0
ORD-11007,2024-10-15,Medell√edn,43.0,17854.93414838688,1,1,SÍ,0
ORD-80981,2024/10/15,Bogot√±,57.0,71844.2999012199,1,0,NO,0
ORD-86242,15/10/2024,Bogot√±,22.0,42558.93567446426,3,0,NO,0
ORD-57517,"Oct 15, 2024",Ciudad de M√©xico,38.0,114276.7539157385,1,1,si,0
ORD-39257,"Oct 15, 2024",Bogotá,21.0,40480.13922151976,2,1,SÍ,0
ORD-97272,15/10/2024,Bogotá,40.0,36442.29159685954,2,1,NO,0
ORD-52207,2024-10-15,Bogot√±,32.0,60638.394371431656,1,1,SÍ,0
ORD-23281,2024-10-15,CDMX,25.0,44777.28669478401,2,0,NO,0
ORD-71246,2024/10/15,Bogotá,58.0,31038.42594250327,2,1,NO,0
ORD-11435,2024/10/15,Medellín,36.0,25743.080401604064,2,1,SÍ,0
ORD-36660,"Oct 15, 2024",Monterrey  ,63.0,86455.11220968509,1,0,NO,0
ORD-15084,"Oct 15, 2024",Medellín,45.0,20913.459202500206,1,1,SÍ,0
ORD-92197,2024/10/15,CDMX,85.0,55577.1890095125,2,0,si,1
ORD-23507,2024/10/15,Ciudad de M√©xico,32.0,76404.60349065237,2,0,SÍ,0
ORD-82595,2024/10/15,Bogot√±,54.0,-9999.0,1,1,NO,0
ORD-93807,15/10/2024,Ciudad de M√©xico,18.0,34958.689945464,1,1,no,0
ORD-55539,2024/10/15,Ciudad de M√©xico,84.0,44845.37998435593,1,0,SÍ,0
ORD-17491,15/10/2024,Bogot√±,41.0,39995.16247464068,4,0,NO,0
ORD-60192,15/10/2024,Bogota,44.0,11624.530933353126,2,1,SÍ,0
ORD-90395,2024/10/15,Monterrey  ,57.0,63437.93457550288,3,0,SÍ,0
ORD-73888,2024-10-15,Bogotá,80.0,50962.59114087022,1,1,NO,0
ORD-83609,2024-10-15,Ciudad de M√©xico,78.0,86014.62701504698,4,1,NO,0
ORD-19077,"Oct 15, 2024",Medellín,53.0,29419.872567464427,1,0,no,0
ORD-30953,2024/10/15,Bogota,41.0,77217.41396544239,2,1,si,1
ORD-86919,"Oct 15, 2024",Bogota,41.0,,2,1,NO,0
ORD-77889,2024/10/15,CDMX,21.0,51176.792170197186,1,1,NO,0
ORD-33821,"Oct 15, 2024",Ciudad de M√©xico,84.0,-4271.539270841728,2,0,si,0
ORD-47567,15/10/2024,Ciudad de M√©xico,51.0,37185.808563892744,1,0,SÍ,1
ORD-34860,2024/10/15,Medellin,74.0,94646.77810760292,1,1,SÍ,0
ORD-31195,2024-10-15,CDMX,66.0,57426.394287297735,2,1,SÍ,1
ORD-87475,2024/10/15,Bogota,70.0,67334.99264679715,2,0,si,0
ORD-97266,"Oct 15, 2024",Bogota,40.0,47770.835459125796,2,0,NO,0
ORD-31427,"Oct 15, 2024",Medellin,86.0,44413.92725342179,2,1,NO,0
ORD-37083,"Oct 15, 2024",Bogotá,70.0,3316.3857825123414,2,1,SÍ,0
ORD-97046,"Oct 15, 2024",Medell√edn,79.0,69868.48042638268,1,0,?,1
ORD-67372,"Oct 15, 2024",Medellín,58.0,76992.03011805941,1,1,SÍ,1
ORD-54064,"Oct 15, 2024",Medell√edn,74.0,26228.44286333279,4,0,NO,0
ORD-17813,2024-10-15,Ciudad de M√©xico,77.0,45528.621962292316,1,1,SÍ,0
ORD-41598,"Oct 15, 2024",Bogot√±,71.0,42156.468066142734,2,1,SÍ,0
ORD-37082,2024-10-15,CDMX,87.0,60503.832349657154,1,1,NO,1
ORD-39241,2024/10/15,Ciudad de M√©xico,74.0,36390.91046227263,2,0,?,0
ORD-54569,15/10/2024,Bogotá,27.0,73283.52307957507,2,1,SÍ,0
ORD-21745,2024-10-15,Medell√edn,57.0,,1,0,SÍ,0
ORD-36029,2024/10/15,Ciudad de M√©xico,24.0,-13735.576389617447,1,0,SÍ,0
ORD-23025,15/10/2024,Medellín,55.0,61068.00687981608,2,1,SÍ,0
ORD-24288,2024-10-15,Bogota,78.0,74908.7746897696,1,1,SÍ,0
ORD-99186,2024-10-15,Monterrey  ,20.0,21198.458493376533,1,0,NO,0
ORD-16540,2024/10/15,Ciudad de M√©xico,68.0,60218.173374364356,2,0,no,1
ORD-91958,"Oct 15, 2024",Bogotá,64.0,95748.99174385525,1,1,SÍ,0
ORD-78878,2024-10-15,CDMX,85.0,52801.65937945597,3,1,NO,0
ORD-51846,2024-10-15,Bogot√±,55.0,78540.72160823723,2,0,SÍ,0
ORD-85932,2024/10/15,Medellín,53.0,38946.125744086996,1,1,SÍ,0
ORD-27482,"Oct 15, 2024",Medellin,58.0,49550.892788571095,2,1,SÍ,0
ORD-33411,15/10/2024,Bogotá,86.0,44884.46780184136,2,1,NO,1
ORD-60975,"Oct 15, 2024",Medell√edn,30.0,40321.989341311084,1,1,SÍ,0
ORD-70545,"Oct 15, 2024",Medell√edn,75.0,46306.948872923094,2,0,SÍ,1
ORD-88797,2024/10/15,Bogota,67.0,9232.955476892064,1,1,SÍ,1
ORD-62307,"Oct 15, 2024",Medell√edn,47.0,41727.99664041759,1,1,SÍ,0
ORD-13093,2024/10/15,CDMX,79.0,83445.16138566963,1,1,SÍ,0
ORD-87258,15/10/2024,Medell√edn,42.0,25907.748578704166,1,1,si,0
ORD-32042,2024-10-15,Medellín,44.0,23346.66821316724,1,1,NO,0
ORD-62930,2024-10-15,Medellín,68.0,51530.309284868876,2,0,si,0
ORD-54413,2024/10/15,Monterrey  ,74.0,52779.578583931114,2,0,SÍ,0
ORD-43756,2024/10/15,Medell√edn,64.0,59436.617976349655,2,0,SÍ,0
ORD-63268,"Oct 15, 2024",CDMX,56.0,47156.53567038403,2,1,SÍ,0
ORD-49214,"Oct 15, 2024",CDMX,33.0,51796.604111458335,2,1,SÍ,0
ORD-91871,2024-10-15,Ciudad de M√©xico,39.0,41227.88065927502,2,1,NO,0
ORD-38602,2024-10-15,Bogot√±,71.0,18105.096117500896,2,0,SÍ,0
ORD-63331,2024-10-15,Bogotá,38.0,48215.20329223373,1,1,SÍ,1
ORD-58901,2024/10/15,Medellin,89.0,68114.9249110616,3,1,NO,0
ORD-73416,15/10/2024,Bogota,33.0,62876.365658808354,1,1,SÍ,0
ORD-42196,15/10/2024,Bogota,76.0,6393.946826517815,1,0,N/A,1
ORD-15626,2024/10/15,Ciudad de M√©xico,48.0,56298.13408272707,2,0,SÍ,1
ORD-17424,"Oct 15, 2024",Bogot√±,59.0,27680.76185357077,1,1,NO,0
ORD-22857,15/10/2024,CDMX,49.0,,1,1,SÍ,0
ORD-29982,"Oct 15, 2024",Monterrey  ,76.0,58156.74457320951,2,0,N/A,0
ORD-86961,2024-10-15,CDMX,51.0,72407.09900326518,2,1,SÍ,0
ORD-11980,2024-10-15,Medell√edn,26.0,50529.20361037149,2,0,NO,0
ORD-58290,"Oct 15, 2024",Medellin,28.0,48348.62502756307,2,1,SÍ,0
ORD-36431,2024-10-15,Bogot√±,27.0,87396.12294133118,1,1,NO,0
ORD-94976,2024/10/15,Bogot√±,34.0,74319.3599156254,1,0,SÍ,0
ORD-92711,"Oct 15, 2024",Ciudad de M√©xico,85.0,52946.4663061887,2,1,SÍ,0
ORD-36385,"Oct 15, 2024",Medellin,65.0,45008.339346565044,1,0,si,1
ORD-48158,"Oct 15, 2024",Medell√edn,69.0,7320.631861728252,2,0,?,1
ORD-33019,15/10/2024,Medell√edn,42.0,58114.188371853495,1,1,SÍ,0
ORD-28639,"Oct 15, 2024",Monterrey  ,,46847.40076700713,2,0,si,0
ORD-95530,"Oct 15, 2024",Bogotá,82.0,63848.901177056905,2,0,SÍ,1
ORD-31563,"Oct 15, 2024",CDMX,80.0,71445.47103836967,2,0,si,0
ORD-49341,15/10/2024,Medellin,68.0,80823.02737618117,2,0,NO,0
ORD-15776,2024-10-15,Medell√edn,53.0,58424.82277236011,2,0,SÍ,0
ORD-46444,15/10/2024,Medell√edn,83.0,23840.98837179487,1,0,si,1
ORD-78916,2024/10/15,Bogotá,32.0,-3732.838772953328,1,1,si,0
ORD-18711,"Oct 15, 2024",Bogot√±,56.0,29382.50349108021,1,0,SÍ,1
ORD-84318,2024/10/15,Medell√edn,87.0,83337.2124876267,2,1,NO,0
ORD-92970,15/10/2024,Monterrey  ,,95587.28673248601,1,0,SÍ,0
ORD-95553,2024-10-15,Medell√edn,40.0,44052.481205770615,2,0,si,0
ORD-40707,2024-10-15,Medell√edn,56.0,13476.01864294122,1,0,NO,0
ORD-49110,"Oct 15, 2024",Bogotá,74.0,33789.660624929005,2,1,SÍ,0
ORD-71788,2024-10-15,Monterrey  ,51.0,78445.14556744677,3,1,NO,0
ORD-92879,15/10/2024,Medellín,58.0,35224.67066182233,1,1,NO,0
ORD-48827,15/10/2024,Bogota,30.0,64728.098691687854,1,0,NO,0
ORD-15655,2024-10-15,Bogotá,87.0,54213.957532450884,1,1,SÍ,0
ORD-54859,"Oct 15, 2024",Bogot√±,23.0,67750.08147592634,2,0,SÍ,0
ORD-63625,"Oct 15, 2024",Bogot√±,69.0,95450.27497367596,2,0,NO,0
ORD-62098,15/10/2024,Medellin,20.0,64744.53688835846,1,1,SÍ,0
ORD-25251,2024-10-15,Bogotá,80.0,53672.90691594824,2,0,SÍ,1
ORD-10526,15/10/2024,Ciudad de M√©xico,66.0,98209.33914522297,1,1,NO,0
ORD-78760,15/10/2024,Bogotá,64.0,58738.80254062653,2,0,SÍ,1
ORD-57837,2024/10/15,Medellín,72.0,30176.312566709985,2,1,NO,0
ORD-21536,15/10/2024,Medell√edn,81.0,,2,1,NO,0
ORD-38541,"Oct 15, 2024",Bogotá,82.0,61186.388553324265,1,1,NO,0
ORD-89083,2024-10-15,Ciudad de M√©xico,84.0,42302.441443235,3,0,SÍ,0
ORD-61027,2024-10-15,Ciudad de M√©xico,32.0,37060.34868834316,2,0,SÍ,0
ORD-44531,2024/10/15,Bogot√±,49.0,42543.5128171273,1,1,SÍ,1
ORD-18712,2024/10/15,Medellín,85.0,36702.76606245608,1,0,si,1
ORD-75455,"Oct 15, 2024",Medell√edn,35.0,43356.00453217771,2,1,SÍ,0
ORD-84744,2024/10/15,Ciudad de M√©xico,60.0,28930.08494395346,2,1,?,0
ORD-15109,15/10/2024,Medellín,52.0,59653.867203995396,2,0,NO,0
ORD-59268,15/10/2024,Monterrey  ,75.0,57780.032848970484,2,1,si,0
ORD-64615,"Oct 15, 2024",Monterrey  ,50.0,,3,1,SÍ,0
ORD-92503,2024-10-15,Monterrey  ,31.0,48440.76651408365,1,0,SÍ,1
ORD-39759,"Oct 15, 2024",Medell√edn,,45558.41859937345,1,0,no,1
ORD-95708,2024/10/15,Bogota,78.0,86050.14494133787,3,1,SÍ,0
ORD-70112,2024-10-15,Bogota,21.0,51685.14717094507,2,0,SÍ,0
ORD-36589,2024-10-15,Medellín,76.0,81594.17115138692,2,1,SÍ,0
ORD-40015,2024-10-15,Monterrey  ,46.0,25089.600420842162,2,0,?,0
ORD-39009,2024/10/15,Bogot√±,23.0,64729.44585503447,4,1,NO,0
ORD-93309,15/10/2024,Medell√edn,66.0,31632.42408349961,2,0,NO,1
ORD-72046,15/10/2024,Bogota,57.0,-9999.0,2,1,NO,0
ORD-36143,2024/10/15,Bogotá,82.0,39702.35400181121,2,1,SÍ,0
ORD-16154,2024/10/15,Medellin,86.0,38135.02578490554,1,0,NO,1
ORD-31804,"Oct 15, 2024",CDMX,44.0,38259.88358795373,2,0,SÍ,0
ORD-51688,"Oct 15, 2024",Bogota,23.0,80431.87724726411,1,1,si,1
ORD-74288,15/10/2024,Monterrey  ,30.0,51135.279327940996,3,1,SÍ,0
ORD-61195,2024/10/15,CDMX,81.0,55626.38473024023,2,0,SÍ,1
ORD-30581,"Oct 15, 2024",Bogot√±,79.0,38571.00091121376,2,1,NO,0
ORD-62648,2024/10/15,Bogotá,36.0,71423.48259295271,2,0,SÍ,0
ORD-40087,2024/10/15,Medellín,60.0,58876.40695597299,1,0,NO,0
ORD-59930,15/10/2024,CDMX,37.0,42276.78389125654,1,1,SÍ,0
ORD-42981,15/10/2024,Bogot√±,85.0,10392.902684333923,4,1,SÍ,0
ORD-79298,2024/10/15,Bogota,61.0,55407.411460046766,4,0,SÍ,1
ORD-56167,2024-10-15,Ciudad de M√©xico,40.0,64391.98806338646,1,1,NO,0
ORD-85304,2024-10-15,Medellín,19.0,25528.80404191634,4,0,SÍ,0
ORD-53408,2024/10/15,Medell√edn,39.0,42615.13453252094,2,1,NO,1
ORD-49499,15/10/2024,Medellin,74.0,-9999.0,2,1,SÍ,1
ORD-62269,2024-10-15,Bogota,89.0,10726.798571955813,1,1,SÍ,0
ORD-48559,15/10/2024,Bogota,24.0,33778.69541475276,3,1,SÍ,0
ORD-84319,2024-10-15,Monterrey  ,73.0,59422.72354066004,2,0,no,0
ORD-58787,2024/10/15,Bogota,84.0,77625.46097129025,3,1,NO,0
ORD-45488,"Oct 15, 2024",CDMX,33.0,104644.4953067792,2,1,SÍ,0
ORD-84441,"Oct 15, 2024",CDMX,68.0,98966.36920917727,2,0,NO,1
ORD-84663,15/10/2024,Bogotá,89.0,53594.23705790024,2,1,si,0
ORD-32431,15/10/2024,Bogotá,29.0,37894.32796295119,1,0,SÍ,0
ORD-71681,2024-10-15,Medellín,70.0,73078.05669427215,1,1,si,0
ORD-73483,2024/10/15,Bogota,22.0,36410.17690690857,1,0,SÍ,0
ORD-59153,2024-10-15,Bogotá,44.0,30947.617876358712,1,0,si,0
ORD-16368,2024/10/15,Monterrey  ,29.0,42368.34869087249,2,0,NO,0
ORD-37424,2024/10/15,Bogot√±,34.0,39233.16749557233,2,1,SÍ,0
ORD-55004,15/10/2024,Bogotá,23.0,60315.76557664689,3,1,SÍ,1
ORD-93869,"Oct 15, 2024",Bogota,22.0,34939.959446640976,1,0,N/A,1
ORD-98652,"Oct 15, 2024",CDMX,74.0,52128.05143244537,2,0,NO,1
ORD-66985,15/10/2024,Medellin,45.0,89873.836285133,1,0,NO,0
ORD-60069,"Oct 15, 2024",Ciudad de M√©xico,86.0,53053.5178518512,1,1,SÍ,0
ORD-62326,15/10/2024,Medell√edn,76.0,87918.55720304445,1,1,SÍ,0
ORD-91061,2024-10-15,Bogotá,50.0,80051.41502664873,2,0,SÍ,0
ORD-33398,2024/10/15,Medell√edn,79.0,64801.00591751582,1,0,SÍ,1
ORD-60861,"Oct 15, 2024",Ciudad de M√©xico,67.0,41146.18025153699,2,1,NO,0
ORD-85897,"Oct 15, 2024",Medellín,36.0,76012.6994337276,1,0,si,1
ORD-91905,2024-10-15,CDMX,86.0,43750.62703404816,3,0,NO,0
ORD-78577,2024-10-15,CDMX,83.0,49949.75862432597,2,0,SÍ,1
ORD-75641,"Oct 15, 2024",Ciudad de M√©xico,64.0,58254.96685413985,4,1,NO,0
ORD-19078,"Oct 15, 2024",Bogota,56.0,49865.81319016296,3,1,no,0
ORD-35003,15/10/2024,Medell√edn,85.0,31993.307039736577,3,1,NO,0
ORD-72768,15/10/2024,Medell√edn,50.0,11822.52712542827,3,0,NO,0
ORD-61047,"Oct 15, 2024",Ciudad de M√©xico,30.0,73978.32325813697,2,1,?,0
ORD-81626,15/10/2024,Medell√edn,71.0,64258.553170159015,1,0,NO,1
ORD-67660,2024-10-15,Bogota,24.0,6984.725187591452,1,1,SÍ,0
ORD-59786,2024/10/15,CDMX,31.0,31330.31626157858,1,1,SÍ,1
ORD-11925,15/10/2024,Medellín,36.0,54476.63573183461,2,1,?,0
ORD-93976,2024/10/15,Monterrey  ,71.0,61064.3088390142,2,0,SÍ,1
ORD-36015,15/10/2024,CDMX,37.0,12038.658525822713,3,0,SÍ,0
ORD-43320,"Oct 15, 2024",Bogot√±,46.0,47769.03333643946,4,1,SÍ,0
ORD-74881,15/10/2024,Bogot√±,41.0,63491.36488134911,2,1,NO,0
ORD-36289,2024/10/15,CDMX,80.0,41212.20495251799,2,0,N/A,0
ORD-13389,2024/10/15,Bogota,74.0,56395.741210859844,4,1,SÍ,0
ORD-35683,"Oct 15, 2024",Monterrey  ,25.0,37811.20294888808,1,1,NO,0
ORD-23629,2024/10/15,Medellín,79.0,72729.90879248804,2,1,si,0
ORD-71550,"Oct 15, 2024",Medell√edn,46.0,30017.85715334322,1,1,SÍ,0
ORD-34826,"Oct 15, 2024",Bogot√±,34.0,21448.0440226405,2,0,SÍ,0
ORD-36630,2024/10/15,Bogot√±,83.0,50723.171601538765,1,0,no,0
ORD-56163,2024-10-15,Bogot√±,23.0,14161.850692787608,3,0,SÍ,0
ORD-76435,2024/10/15,Bogota,75.0,-2627.779701569758,2,1,NO,0
ORD-21653,2024/10/15,CDMX,86.0,77093.38245135034,1,0,NO,0
ORD-37961,15/10/2024,Monterrey  ,45.0,25394.38796097953,1,1,SÍ,0
ORD-91941,2024/10/15,CDMX,79.0,16658.710435404682,2,0,no,0
ORD-84137,15/10/2024,Bogot√±,58.0,29706.030576259796,4,0,SÍ,1
ORD-43662,15/10/2024,Ciudad de M√©xico,86.0,28583.734214730117,2,1,SÍ,0
ORD-66446,2024/10/15,Bogota,58.0,46447.2134709114,2,0,SÍ,0
ORD-31288,"Oct 15, 2024",Medellín,66.0,22662.83165785083,1,0,SÍ,0
ORD-46877,2024-10-15,Medell√edn,66.0,62454.65355640388,2,1,si,0
ORD-25313,2024/10/15,Medellin,88.0,66155.85327894289,2,0,NO,0
ORD-90885,2024/10/15,Monterrey  ,20.0,18125.213734611618,2,0,no,0
ORD-82715,"Oct 15, 2024",Medellín,27.0,34547.58442629031,1,0,SÍ,1
ORD-20326,15/10/2024,Medellin,52.0,36923.56899903535,2,1,NO,0
ORD-11560,"Oct 15, 2024",Medellín,19.0,45874.81596584145,2,1,NO,0
ORD-89148,"Oct 15, 2024",CDMX,41.0,77067.08792459205,4,1,si,0
ORD-93186,15/10/2024,CDMX,55.0,78507.8353750652,3,0,NO,1
ORD-36745,2024/10/15,Bogot√±,39.0,112471.68465414466,2,0,SÍ,0
ORD-41890,"Oct 15, 2024",Bogotá,43.0,-6734.348228854462,2,1,SÍ,0
ORD-30022,"Oct 15, 2024",Medell√edn,60.0,26892.606921209277,1,1,SÍ,0
ORD-62579,2024/10/15,Bogota,72.0,95350.2295268746,2,0,NO,0
ORD-80316,2024/10/15,Bogota,56.0,4982.492055579132,2,0,?,1
ORD-93847,2024-10-15,Bogot√±,46.0,94781.62660426766,1,1,SÍ,1
ORD-38380,"Oct 15, 2024",CDMX,37.0,53683.781828581115,1,1,SÍ,0
ORD-12356,2024-10-15,Bogot√±,58.0,54603.31932556361,2,0,SÍ,1
ORD-80326,15/10/2024,Ciudad de M√©xico,71.0,18005.05034701324,1,0,NO,0
ORD-99899,2024/10/15,Monterrey  ,37.0,38720.91949989258,2,0,SÍ,0
ORD-30049,2024/10/15,CDMX,36.0,93684.40899274766,2,0,SÍ,0
ORD-85717,2024-10-15,Bogotá,83.0,48807.92161896933,1,1,SÍ,0
ORD-26082,"Oct 15, 2024",Ciudad de M√©xico,47.0,38887.52429474487,1,1,NO,0
ORD-10661,15/10/2024,Ciudad de M√©xico,70.0,60142.9799094809,2,1,NO,0
ORD-47412,"Oct 15, 2024",CDMX,51.0,45194.55999243357,2,0,NO,0
ORD-12920,"Oct 15, 2024",Medellin,39.0,58628.77874516103,1,0,SÍ,1
ORD-70315,2024-10-15,Monterrey  ,84.0,28756.466696001968,3,0,SÍ,0
ORD-89561,"Oct 15, 2024",Monterrey  ,23.0,48071.183784797366,2,0,SÍ,0
ORD-18946,2024-10-15,CDMX,44.0,33973.093363982036,2,1,SÍ,0
ORD-55500,2024/10/15,Medell√edn,27.0,4900.833982633063,2,0,SÍ,1
ORD-26309,2024/10/15,Medell√edn,65.0,62048.94468119213,4,0,SÍ,0
ORD-65230,2024/10/15,Bogotá,87.0,19155.678961111113,2,0,NO,0
ORD-40027,15/10/2024,Medell√edn,76.0,45881.47674739745,1,1,SÍ,0
ORD-82541,15/10/2024,Medellín,76.0,,3,1,SÍ,0
ORD-69321,"Oct 15, 2024",Medellín,19.0,12554.663586489252,2,1,si,0
ORD-10956,2024-10-15,Bogota,46.0,65117.10242374005,1,0,NO,1
ORD-84131,"Oct 15, 2024",Medellín,85.0,42504.66357578344,2,1,NO,0
ORD-57908,2024/10/15,Medellin,82.0,25836.914976823402,2,0,si,0
ORD-88339,"Oct 15, 2024",Medellin,,100573.08222215172,3,0,SÍ,0
ORD-35963,"Oct 15, 2024",Medellin,27.0,49986.09260612912,2,1,NO,0
ORD-49443,"Oct 15, 2024",Medellín,70.0,35797.67776058147,1,0,NO,1
ORD-49063,2024/10/15,Bogotá,76.0,,2,1,SÍ,0
ORD-90818,2024-10-15,CDMX,,72029.0617109174,2,0,SÍ,0
ORD-14703,"Oct 15, 2024",Bogot√±,68.0,34698.59433841471,1,1,SÍ,0
ORD-75128,2024/10/15,Bogota,65.0,68912.95246352564,2,1,SÍ,0
ORD-82099,15/10/2024,Monterrey  ,38.0,49938.004221920986,2,1,SÍ,0
ORD-35849,2024-10-15,Ciudad de M√©xico,39.0,77904.70161084621,1,1,SÍ,0
ORD-41860,2024/10/15,Monterrey  ,47.0,23936.5138129279,2,1,SÍ,0
ORD-41585,"Oct 15, 2024",Bogota,42.0,27423.419022599886,1,0,SÍ,0
ORD-32015,2024/10/15,Monterrey  ,45.0,42974.86714924828,1,1,SÍ,0
ORD-87539,2024-10-15,Monterrey  ,82.0,45048.3375618806,1,1,SÍ,0
ORD-53585,"Oct 15, 2024",Monterrey  ,62.0,41136.07428257474,1,0,SÍ,0
ORD-36958,15/10/2024,Medellín,85.0,115786.01013566295,2,1,NO,0
ORD-36017,15/10/2024,Bogot√±,24.0,101581.1751087977,1,1,SÍ,0
ORD-86707,15/10/2024,Medell√edn,66.0,57476.37687052608,2,1,si,1
ORD-55350,2024/10/15,Bogot√±,26.0,60424.301851261436,1,0,si,0
ORD-22201,2024-10-15,Monterrey  ,53.0,44089.19549801048,4,1,NO,0
ORD-39426,15/10/2024,Bogot√±,18.0,23754.36166204673,2,0,NO,0
ORD-27778,"Oct 15, 2024",Bogota,27.0,45448.1939861187,2,0,SÍ,0
ORD-55241,"Oct 15, 2024",CDMX,53.0,69277.94378655135,1,1,SÍ,0
ORD-52229,"Oct 15, 2024",Medell√edn,63.0,82640.66903920023,2,0,no,1
ORD-96652,2024/10/15,CDMX,49.0,74892.71051306764,1,1,SÍ,0
ORD-58364,2024-10-15,Ciudad de M√©xico,49.0,12255.642671144713,3,0,no,0
ORD-94878,2024-10-15,Bogot√±,23.0,42769.308046157166,2,0,NO,0
ORD-67056,15/10/2024,CDMX,65.0,13278.310878350188,2,0,SÍ,1
ORD-37490,2024-10-15,Bogotá,55.0,79221.08893506796,2,1,SÍ,1
ORD-29975,"Oct 15, 2024",Bogotá,34.0,39690.39012999168,1,1,NO,0
ORD-36723,"Oct 15, 2024",CDMX,44.0,48822.247109224176,2,0,SÍ,1
ORD-33279,2024/10/15,Monterrey  ,71.0,62001.25670012504,2,0,SÍ,0
ORD-88301,"Oct 15, 2024",Medell√edn,67.0,119153.49799529747,2,0,NO,0
ORD-21561,2024-10-15,Medellin,52.0,56706.87349473815,2,1,NO,0
ORD-76061,"Oct 15, 2024",Bogota,42.0,44043.224054843704,1,0,SÍ,0
ORD-98397,15/10/2024,Monterrey  ,45.0,18973.946969909,1,1,SÍ,1
ORD-59153,2024/10/15,Medell√edn,32.0,86465.98621257764,2,1,si,0
ORD-43142,2024/10/15,CDMX,21.0,45459.08839257312,2,1,NO,0
ORD-36916,2024-10-15,Monterrey  ,44.0,91428.56162319248,2,1,NO,0
ORD-74324,"Oct 15, 2024",Monterrey  ,43.0,77640.32782371808,3,1,?,0
ORD-54965,"Oct 15, 2024",CDMX,36.0,38426.09743478821,1,0,SÍ,0
ORD-14648,2024-10-15,CDMX,34.0,15193.095478602394,3,1,SÍ,1
ORD-45133,2024-10-15,Bogot√±,60.0,56814.22793009017,4,1,si,0
ORD-60677,15/10/2024,Bogot√±,58.0,34627.411780709954,3,0,NO,0
ORD-80135,2024-10-15,Bogota,59.0,50983.64606140764,2,1,SÍ,0
ORD-45046,"Oct 15, 2024",Bogotá,67.0,76226.24017135844,1,0,SÍ,0
ORD-57064,15/10/2024,Medellín,57.0,8660.447109379158,1,0,NO,0
ORD-79350,2024/10/15,Bogota,56.0,56615.34610170535,2,0,SÍ,1
ORD-55893,"Oct 15, 2024",Bogota,40.0,68989.90477214342,1,1,no,0
ORD-71272,2024/10/15,Medellin,69.0,70202.76404390158,1,1,SÍ,1
ORD-77649,2024/10/15,Medellín,64.0,15911.445720314427,2,1,SÍ,0
ORD-74674,2024/10/15,Bogotá,80.0,60483.41174434909,1,0,SÍ,0
ORD-23760,"Oct 15, 2024",Monterrey  ,86.0,80088.41454766731,3,1,NO,0
ORD-31927,2024/10/15,Medellín,60.0,58580.844960001894,2,0,si,0
ORD-96475,"Oct 15, 2024",Medellin,65.0,47107.64484728658,2,1,NO,0
ORD-71367,2024/10/15,Ciudad de M√©xico,51.0,78490.3235143361,2,0,no,0
ORD-22588,2024-10-15,Bogota,57.0,32642.02973902925,3,0,SÍ,0
ORD-62233,2024-10-15,CDMX,78.0,11754.177294918241,2,0,SÍ,1
ORD-54738,"Oct 15, 2024",Bogota,67.0,44985.05462672671,2,1,si,0
ORD-43397,2024/10/15,Medellin,84.0,63376.12979259997,1,1,si,1
ORD-92189,2024/10/15,Bogota,79.0,75973.41903591083,3,1,si,0
ORD-86367,2024/10/15,Bogota,75.0,63262.56435419831,2,1,NO,1
ORD-81260,2024-10-15,Medellín,50.0,70895.52671812144,2,1,SÍ,0
ORD-86619,2024/10/15,Medellín,33.0,76132.785752599,1,1,SÍ,0
ORD-29816,2024/10/15,CDMX,65.0,41515.574842547234,2,1,no,0
ORD-52240,"Oct 15, 2024",Medell√edn,27.0,46301.517452310254,1,0,SÍ,1
ORD-16276,2024/10/15,CDMX,55.0,,3,0,SÍ,0
ORD-89530,2024-10-15,Ciudad de M√©xico,36.0,19746.074394232815,4,1,NO,0
ORD-33499,2024/10/15,Medellín,53.0,60728.321538057375,1,1,SÍ,0
ORD-98576,2024-10-15,Bogota,76.0,32082.279277074467,2,0,si,0
ORD-92495,2024-10-15,Monterrey  ,80.0,77506.54008077424,1,1,SÍ,0
ORD-81635,15/10/2024,Bogota,63.0,,2,1,NO,0
ORD-95112,2024-10-15,Bogotá,20.0,50189.8483844531,1,0,NO,0
ORD-45946,15/10/2024,CDMX,82.0,93221.99718491716,2,1,NO,0
ORD-65204,15/10/2024,Monterrey  ,25.0,23098.930513783846,1,1,SÍ,0
ORD-61886,2024/10/15,Bogotá,68.0,55395.48683046507,1,1,SÍ,0
